WGATAR_id,EFO:0002067 ATAC-seq,EFO:0002067 TF ChIP-seq GATA1,EFO:0002067 Histone ChIP-seq H3K27ac,EFO:0002067 TF ChIP-seq CTCF,EFO:0002067 Histone ChIP-seq H3K27me3,EFO:0002067 Histone ChIP-seq H3K36me3,EFO:0002067 Histone ChIP-seq H3K4me1,EFO:0002067 Histone ChIP-seq H3K4me2,EFO:0002067 Histone ChIP-seq H3K4me3,EFO:0002067 Histone ChIP-seq H3K79me2,EFO:0002067 Histone ChIP-seq H3K9ac,EFO:0002067 Histone ChIP-seq H4K20me1,EFO:0002067 total RNA-seq
WGATAR_895,0.970186,0.98487574,0.9778255,0.9440347,-0.26637283,-0.09541497,0.9344159,0.97147024,0.95873773,0.94296026,0.7931857,0.63788325,0.3681799
WGATAR_896,0.9566982,0.9836483,0.9670752,0.9083512,-0.16216962,0.30269334,0.92607117,0.9576947,0.93084776,0.65775084,0.7667725,0.61751026,0.36731333
WGATAR_897,0.9900551,0.999153,0.95832455,0.982848,-0.050200164,0.82460535,0.94196266,0.9757324,0.95642495,0.86470985,0.8714365,0.8382337,0.83315355
WGATAR_898,0.98575646,0.9673254,0.87363315,0.068193585,0.37008375,0.30620426,0.14361131,0.61810035,0.4235201,0.55978507,0.39978057,0.41757548,0.3987221
WGATAR_899,-0.012199342,-0.006415069,0.027538896,-0.0009405017,-0.32698712,0.9080392,0.06933153,0.17058054,0.005387932,-0.005382329,0.8016945,-0.15632495,0.90111303
WGATAR_900,0.7866127,-0.051066518,0.459299,0.0387924,0.13944957,0.30332702,0.09415129,0.37543184,0.29015267,0.1531162,0.74375004,-0.17300414,0.16173995
WGATAR_901,0.79820275,-0.026170611,0.87117,0.18150711,-0.2020582,0.54313564,0.10431352,0.46813333,0.5959591,0.079266936,0.7971425,-0.2961551,0.7842457
WGATAR_902,0.90872717,0.023479551,0.81602687,0.3788557,-0.23135464,0.7811754,0.42067075,0.4209701,0.11106852,0.098377526,0.6641929,-0.09989424,0.7992151
WGATAR_903,0.5748562,-0.15815604,0.5035189,0.3319906,0.2717142,0.49462536,-0.077818185,0.3012357,0.38540292,0.3343276,0.3812616,0.41530097,0.25584096
WGATAR_904,0.5923008,0.18511322,0.52916247,0.49350882,0.050292674,0.73205996,0.05829975,0.19240624,0.34970176,0.23322462,0.33612567,0.54639417,0.8560084
WGATAR_905,0.10723621,0.34392017,0.90842086,0.6220544,0.41488498,0.93757164,0.7534677,0.9056385,0.94794875,0.9739315,0.8273183,0.9277512,0.63992375
WGATAR_906,0.518273,0.078401506,0.09855515,0.100293726,0.38285387,0.8769678,0.17694104,0.23169857,0.06287229,0.5392856,0.23846915,0.43647978,0.6757534
WGATAR_907,0.98085415,0.9977704,0.9732836,0.9075502,0.44190913,0.6807133,0.9513135,0.97863984,0.9673177,0.97105926,0.71490514,0.9446053,0.37897936
WGATAR_908,0.9852675,0.9986466,0.9802152,0.94231343,-0.14470881,0.042099,0.95908684,0.9838967,0.97435427,0.9892893,0.8449323,0.9541559,0.3278218
WGATAR_909,0.011836559,0.005932927,0.032076597,0.058006138,0.61541337,0.9626019,0.07251939,0.1860812,0.91388994,0.86707246,0.8350765,0.64875853,0.29001284
WGATAR_910,0.9732133,0.8475404,0.95655704,0.8697466,0.30065703,0.8604406,0.92030334,0.9574584,0.9318121,0.94112784,0.8396163,0.804669,0.56019664
WGATAR_911,0.9835809,0.8789532,0.9662906,0.94681823,0.4863391,-0.030500084,0.9367212,0.9657185,0.94871575,0.9467765,0.86470747,0.8383343,0.596528
WGATAR_912,0.9621863,0.99814,0.98353076,0.9491973,0.60345125,-0.117201686,0.9806857,0.97149634,0.94963896,-0.034771293,0.87003416,0.62986696,0.75677544
WGATAR_913,-0.010063201,-0.0071138144,-0.0094766915,0.011674732,-0.20306817,0.873242,0.011368841,-0.015419751,-0.039508462,0.052286267,-0.002727896,-0.37787718,0.81207716
WGATAR_914,0.46892616,0.55519825,0.7706548,0.47105297,0.058412567,0.88889194,0.62275094,0.6499282,0.56320345,0.81722474,0.59490263,0.059997678,0.8920932
WGATAR_915,0.59311527,0.8617633,0.09599638,0.5871621,0.029900491,0.8531121,0.67220604,0.6788534,0.64787763,0.78419304,0.6228226,0.76503956,0.86013794
WGATAR_916,0.5859304,0.5695486,0.17192575,0.46823186,0.1666123,0.062564224,0.6248064,0.6562867,0.55718195,0.3284932,0.4926159,0.5942484,-0.10169855
WGATAR_917,0.765241,0.8072767,0.10602954,0.54657495,0.31153405,0.1515865,0.81506646,0.5250642,0.17239156,0.073230565,0.54644734,0.48375374,0.5306128
WGATAR_918,0.9332125,0.97673535,0.18642798,0.9124503,0.4092443,0.0048293173,0.9696653,0.94281924,0.022033662,-0.0074905157,0.6705756,0.6854606,-0.09597835
WGATAR_919,0.99340796,0.99945897,0.9983331,0.97739804,-0.423109,-0.041498333,0.9815353,0.9894059,0.98204654,0.94858307,0.9577391,0.6880013,0.8882716
WGATAR_920,0.42696217,0.003161341,0.9095559,0.2961366,0.37862235,0.9060917,0.18811744,0.9173881,0.9636208,0.9409238,0.89356077,-0.2856204,0.861946
WGATAR_921,0.77444625,0.24284217,0.9703307,0.73482585,-0.19426303,0.8713312,0.4508895,0.949469,0.97727656,0.9596504,0.9468454,-0.23887748,0.6011406
WGATAR_922,-0.039683282,-0.044106513,-0.028834254,-0.049768776,0.72635746,0.94597155,-0.05121556,-0.04712221,-0.07651958,-0.07964596,-0.11154714,0.0852395,-0.13983992
WGATAR_923,0.63414276,0.14924553,0.2525142,0.23449874,0.2684405,0.652323,0.18189485,0.022776634,0.27017176,0.3136537,0.47762424,0.16115332,0.67083883
WGATAR_924,0.7060699,0.87916505,0.88824093,0.77330995,0.5073816,0.89088804,0.77177894,0.7639371,0.7384329,0.8880656,0.6462255,0.3121199,0.76095486
WGATAR_925,0.066861525,0.109802306,-0.0010446906,0.03435284,0.4778129,0.7808041,-0.1553016,0.02756235,0.080669045,-0.043010354,-0.1791325,0.30119216,0.10922263
WGATAR_926,0.8596942,0.8632996,0.91675806,0.739994,0.46980578,0.79342574,0.8067535,0.8912723,0.7492208,0.9527565,0.71783245,0.9309752,0.8314841
WGATAR_927,0.86721873,0.8793397,0.9078691,0.7419486,0.24734214,0.7031877,0.811322,0.89404744,0.7285843,0.94794875,0.71116316,0.9254142,0.8052495
WGATAR_928,0.656325,0.8156329,0.43111005,0.66608924,0.004289709,0.49583945,0.7662036,0.83219886,0.54784006,0.90149176,0.60000265,0.87531996,0.21335766
WGATAR_929,0.8118404,0.5817429,0.064422935,0.005393654,0.25733337,0.9106183,0.60978484,0.62954867,0.23845391,0.31497377,-0.057657897,0.6153776,0.70162314
WGATAR_930,0.040825456,0.33254462,0.41662169,0.1718731,0.41506052,0.5317783,0.11590141,0.65395635,0.52082,0.25435805,0.1136377,0.15482801,0.6739267
WGATAR_931,0.78613317,-0.07557508,0.93603456,0.10110274,0.5593943,0.84729815,0.8384017,0.8750522,0.7227886,0.94943774,0.7637932,-0.0066460967,0.3876711
WGATAR_932,0.31532374,0.09822065,0.30228207,0.15364534,0.0070873424,0.7063178,0.07423407,0.4228226,0.15162331,0.008619785,0.12308982,0.13058758,0.28686222
WGATAR_933,0.6209153,0.49333593,0.034502685,0.09524527,0.35129708,0.8039373,0.8556706,0.78152627,0.94845796,0.95652044,0.8944953,0.64042515,-0.06500319
WGATAR_934,0.9887144,0.028857082,0.99451613,0.95889246,-0.4231464,0.844782,0.9668529,0.9859091,0.97858477,0.9330798,0.9513223,-0.36239904,0.9405586
WGATAR_935,0.9190316,0.0059660375,0.9900266,0.71678346,-0.4224974,0.8401301,0.90798795,0.97697043,0.973435,0.9269212,0.9376111,-0.36664093,0.93161786
WGATAR_936,-0.011565834,-3.811717e-05,-0.00875783,-0.020840317,0.6468066,-0.10922617,-0.029671758,-0.016325474,-0.025189131,-0.079285026,-0.0648261,-0.29667503,-0.061272144
WGATAR_937,0.9881534,0.018713772,0.99452144,0.9555582,-0.41042975,0.85491383,0.9731281,0.9858908,0.9780727,0.9370053,0.9533057,-0.35539716,0.9342854
WGATAR_938,0.3208022,0.7367499,0.57124877,0.6740157,0.15578797,0.22277358,0.4633249,0.312899,0.16529778,0.03985539,0.30710706,0.32065678,
WGATAR_939,0.34338441,0.64025223,0.009162545,0.25327718,0.36743584,0.41394967,0.072561145,0.12025604,0.009001896,-0.028023064,-0.10417603,0.5014996,
WGATAR_940,-0.054400593,0.986696,-0.025770634,0.01313746,0.5688154,-0.10983962,-0.109401405,-0.21548247,-0.33987534,-0.079606265,-0.34766358,0.5925303,
WGATAR_941,0.14917502,0.02646637,0.8705141,0.24409473,-0.042878628,-0.09841317,0.551736,0.48692423,-0.30196956,-0.07733852,-0.25100946,-0.31657776,
WGATAR_942,0.7546219,-0.010929763,0.95085645,0.8031883,0.4835964,0.8231317,0.786979,0.65472686,0.54741704,0.89615357,0.6177853,-0.26432163,
WGATAR_943,0.031278312,0.7620206,-0.0009202361,0.01222536,0.54227316,0.07236534,0.1556728,-0.007486105,-0.078494966,-0.058202118,-0.1663338,0.53678924,-0.0375143
WGATAR_944,0.39755702,0.7774733,0.02697134,0.18974614,0.43045795,0.4821571,0.12689966,0.04402405,0.010102183,-0.027382195,-0.21712828,0.3854593,-0.036132336
WGATAR_945,0.74772537,-0.12472287,0.54138297,0.3089216,0.2876375,0.73170507,0.078185916,0.22393519,0.30842385,0.0028133392,-0.04441514,-0.02965708,-0.035960436
WGATAR_946,0.41986677,0.7819867,0.058506638,0.45308554,0.34663892,0.42042723,0.614483,0.24919811,0.40847573,0.0076636374,0.3398012,0.49165744,-0.034878552
WGATAR_947,0.26931065,0.31548983,0.006985247,0.08123538,0.507514,-0.012563527,0.0501298,0.093601614,-0.020374537,-0.039760113,-0.1355085,0.38434264,-0.03155589
WGATAR_948,0.9777788,0.9721757,0.9821905,0.9718599,-0.32802278,0.9232082,0.9217235,0.95566654,0.89209664,0.93315136,0.62851954,0.7122725,0.95925564
WGATAR_949,0.22486873,0.48564363,0.0038984716,0.09411791,0.49574977,0.07085785,0.39075735,0.036279738,0.039687157,-0.02889046,-0.027292192,0.70442724,-0.03314942
WGATAR_950,0.9253118,0.6327671,0.9650761,0.8743324,-0.09443869,0.49250492,0.8675659,0.93516016,0.83650726,0.9027129,0.6233868,-0.22282888,0.61607623
WGATAR_951,0.9512565,0.990424,0.9714607,0.21049047,0.25338152,0.23463352,0.89007664,0.9388889,0.8388896,0.90654445,0.64317995,0.7157261,0.8720542
WGATAR_952,0.91501105,0.08832207,0.9623074,0.7975986,-0.19478127,0.7240542,0.84237254,0.93015605,0.81702995,0.91349864,0.6232898,-0.24182919,0.6718136
WGATAR_953,0.7920133,0.91827,0.69904804,0.3741225,0.3942085,0.121029556,0.7925364,0.9233341,0.7843807,0.06421155,0.059330672,-0.084802896,-0.023060292
WGATAR_954,0.8029022,0.0038300455,0.48932275,0.20007306,0.422962,0.8814866,0.07622278,0.7315114,0.28658614,0.14479566,0.10174847,0.45015594,0.0047427714
WGATAR_955,0.5417217,0.7020177,0.16297653,-0.010284066,0.56721354,0.8628005,0.310269,0.5364226,0.6511275,0.8658054,0.24841267,0.639953,0.81988347
WGATAR_956,0.84714156,0.6173054,0.81286407,0.3999506,0.37707776,0.78139925,0.5037005,0.7663666,0.6212112,0.7704561,0.19730666,0.112495765,0.9379909
WGATAR_957,0.52202976,0.48720977,0.70013714,0.20052212,0.4601446,0.81476915,0.15529636,0.75465375,0.62154627,0.08467868,0.38047862,-0.2691344,0.8141715
WGATAR_958,0.92614245,0.9702363,0.9307405,0.8333289,-0.36196274,0.8791591,0.79707944,0.7658186,0.68924594,0.93876624,0.6369164,0.65467244,0.97593915
WGATAR_959,0.021718591,-0.07583058,0.055698156,0.040125728,0.14803228,0.8649577,-0.24688818,-0.3214374,0.37230945,0.15625265,-0.14360206,-0.24375002,0.22788014
WGATAR_960,-0.0051009953,-0.012540877,0.0017207861,0.052761286,-0.22628975,0.9217196,-0.011409134,0.0038434863,-0.019072682,0.12897381,-0.0101676285,-0.1461744,
WGATAR_961,-0.030931324,-0.014894336,-0.007751018,-0.039764196,-0.16719735,0.95955193,-0.03852904,-0.0119026005,-0.03522569,0.019607276,-0.23635449,-0.1403434,
WGATAR_962,0.72905266,0.6317791,0.75487256,0.56982636,0.65583724,0.36523193,0.6654099,0.8528625,0.61230075,0.42547187,0.5704941,0.2964124,
WGATAR_963,0.1706509,0.12487674,-0.15559974,0.011745393,0.45695528,0.47921413,-0.113438964,0.29137293,-0.16581638,0.07602107,-0.14440712,0.15714699,
WGATAR_964,0.5138755,0.21442863,0.56992054,0.24700199,0.3452474,0.5649344,-0.06464261,0.50677943,0.27252948,0.4966762,0.5078962,-0.1272545,
WGATAR_965,-0.07909387,-0.0049922764,-0.2318232,-0.1689946,0.6797122,-0.2867476,-0.23650551,-0.12732843,-0.33366013,-0.32076883,-0.3722785,-0.34896636,
WGATAR_966,0.8723634,0.976275,0.7200325,0.7369602,0.09943099,0.622063,0.7286173,0.83017814,0.6058383,0.6341869,0.6096145,0.5571676,
WGATAR_967,-0.19852304,-0.15740377,-0.23938681,-0.110971645,0.5521798,0.45942208,-0.34303492,-0.2784408,0.16518009,-0.30041882,0.49542382,-0.16844957,
WGATAR_968,-0.040960878,0.6626629,-0.012589812,0.13183257,0.2679849,0.60853106,-0.015044659,-0.05059156,-0.07453352,-0.015287131,-0.2979347,0.14705703,-0.118930906
WGATAR_969,0.59826124,0.05756545,-0.019254357,0.024435341,0.45392805,0.2403912,-0.060226142,-0.049756795,-0.06649017,-0.030718505,-0.29189068,0.073743835,-0.11953336
WGATAR_970,-0.02187574,0.9845878,-0.018311769,-0.006534666,0.60728014,-0.16465688,-0.043530226,-0.042151034,-0.04658243,-0.030263096,-0.27829182,0.7190235,-0.113633275
WGATAR_971,0.9337195,0.9704587,0.9532142,0.82919025,0.22756284,0.6214061,0.9062991,0.92847157,0.86318743,0.9323653,0.6385857,0.7158952,0.88118905
WGATAR_972,-0.07433596,-0.017340004,-0.037138015,-0.06060213,0.5844761,-0.120138794,-0.1109058,-0.091914445,-0.11511114,-0.03570175,-0.31924585,-0.24548036,-0.119870365
WGATAR_973,0.8608626,0.65911543,0.2943778,0.33453175,0.444511,0.8144464,0.81220055,0.77812815,0.30795154,0.902735,0.61139923,0.5875128,0.8777211
WGATAR_974,0.17653233,0.9893578,0.03727147,0.04177162,0.568089,-0.05543831,0.6407778,0.332807,0.19928664,0.0143298805,0.11390501,0.8493905,-0.045305222
WGATAR_975,0.40741965,0.9548638,0.009117812,0.73077714,0.5664823,0.016133785,0.15241295,0.71973443,0.8733004,0.19728315,0.33669475,0.8884764,0.4431787
WGATAR_976,0.08289641,0.20694801,0.03658098,0.12570384,0.45729408,0.48127496,0.32491565,0.09816685,-0.00019806623,0.002710402,-0.1445836,0.24423581,0.29866248
WGATAR_977,0.8549298,0.3416495,0.9295263,0.8507742,-0.024864644,0.57716215,0.69342154,0.8246206,0.9496196,0.38302726,0.88134617,-0.14211541,0.421199
WGATAR_978,0.97731453,0.9945049,0.98790836,0.90684813,-0.41285726,-0.11579034,0.9405962,0.9782752,0.9729892,0.91287005,0.8615305,0.59473175,0.65974426
WGATAR_979,0.7036726,0.109894395,0.88585514,0.23982047,0.16709127,0.63903326,0.5910566,0.63460785,0.28763184,0.658774,0.6344012,0.36218652,0.36132607
WGATAR_980,-0.015939742,-0.0010270774,0.9083153,0.0102903545,0.41799417,0.8410002,-0.0036579669,0.21524116,0.751771,0.92656195,0.8960136,-0.36989832,0.73842293
WGATAR_981,0.84206796,0.82300234,0.49250492,0.57893324,0.6676284,0.21949974,0.8089897,0.69589174,0.75709003,0.106526256,0.6134664,0.6735047,-0.00879096
WGATAR_982,0.91116023,0.88170606,0.9426193,0.9467579,-0.12956253,0.16669418,0.9575389,0.96287036,0.9380435,0.86578953,0.91891444,0.7743132,-0.20626515
WGATAR_983,-0.054392546,-0.04615292,-0.14566866,-0.0865621,0.86366767,-0.14208099,-0.083979785,-0.057679147,-0.07022166,-0.20793849,-0.04533434,0.081753105,-0.2149959
WGATAR_984,-0.016203016,-0.0065092742,-0.09169081,-0.024844915,0.8382023,0.7390963,-0.048852712,-0.040061384,-0.07967433,-0.15953967,-0.07319027,-0.090862155,0.27874008
WGATAR_985,0.8616799,0.98972106,0.84358364,0.7994335,-0.17091227,0.63402724,0.8380537,0.80041385,0.63592994,0.68059295,0.6910642,0.6905445,
WGATAR_986,0.8413969,0.99009764,0.8184142,0.8037599,-0.16052985,0.5959331,0.8247932,0.77415025,0.5114268,0.64849037,0.67908347,0.6880722,
WGATAR_987,-0.040155783,0.45319164,-0.021546185,0.07553232,0.43819612,0.8400327,-0.24916394,-0.33299625,0.1587694,-0.048958242,-0.11244734,0.48599717,-0.03178984
WGATAR_988,-0.11671896,0.64997065,-0.008086473,0.2827392,0.4979978,0.35690868,-0.11314073,0.36369073,-0.061346114,-0.00052404404,-0.09108733,0.4564116,-0.06556219
WGATAR_989,0.45133498,0.0021357536,0.24508385,0.049605638,0.36511815,0.5027214,-0.017232522,0.49485236,0.35620838,0.09736711,0.6334562,0.5936979,-0.13093776
WGATAR_990,0.17045854,-0.091204345,-0.0088430345,-0.030237824,0.42851436,0.75087047,-0.2330273,-0.25583702,0.4658807,-0.028339028,0.47566456,-0.15937577,0.08242381
WGATAR_991,0.33030495,0.2098589,0.6727842,0.27739376,0.52317953,0.105718076,0.5985137,0.55688626,0.5836762,0.11338022,0.65975344,0.019308314,0.53021824
WGATAR_992,0.78572917,0.92413867,0.93832314,0.84203434,-0.33467168,0.7359873,0.8715048,0.94656825,0.8819758,0.94650805,0.7047219,0.624928,0.9143541
WGATAR_993,0.014977545,-0.0044080317,0.0010773242,-0.004479736,0.5954807,0.32112995,0.2380709,0.08795017,0.01321128,-0.014845461,0.7674682,0.62336254,-0.14727338
WGATAR_994,0.07630794,0.5456015,0.83994937,0.51402515,0.04105529,0.8533258,0.39589125,0.7556038,0.8759178,0.94638205,0.3203048,0.4421352,0.13716897
WGATAR_995,0.16238198,0.8257091,0.020156443,0.18644157,0.3242116,0.4108769,0.53944343,0.30277926,0.030714184,0.27692637,0.22981751,0.59968156,-0.21567349
WGATAR_996,0.3689186,-0.053183258,0.9026861,0.4477404,-0.28660274,0.9015572,0.30164206,0.89579356,0.9563331,0.9138215,0.68252456,-0.31286424,0.10792766
WGATAR_997,0.89146566,0.7454856,0.8806808,0.7760824,0.27140373,0.04704091,0.8563451,0.87001145,0.103156626,0.09750694,0.57711756,0.5642581,-0.052886646
WGATAR_998,0.8808073,-0.07467142,0.9626019,0.45377687,-0.26679,0.69172454,0.52273524,0.8951235,0.93520194,0.80733246,0.6724559,-0.3226554,0.06177354
WGATAR_999,0.011311293,-0.017149597,0.0043827295,0.0040173233,-0.21503308,0.9096416,0.043631524,0.039508194,-0.0094744265,0.7939605,-0.108950704,-0.20821778,0.2699906
WGATAR_1000,-0.038195074,-0.26912338,-0.011713684,-0.13877475,0.4994073,0.75708306,-0.0744974,-0.023506373,-0.04173103,-0.011345297,-0.30928344,-0.23109649,-0.21409845
WGATAR_1001,0.10619551,-0.123556495,0.0085018575,0.26501915,0.012720468,0.7698982,-0.08612338,-0.07936448,-0.2608975,0.12100318,-0.3208872,-0.18303007,-0.13588506
WGATAR_1002,0.6624255,0.83447504,0.9426099,0.7659529,0.02712592,0.73021793,0.8541149,0.84741664,0.57764083,0.93471706,0.5874358,0.5692178,0.35127312
WGATAR_1003,0.44504684,0.61558914,0.28491312,0.7603047,0.26355144,0.6528825,0.21369031,0.39713228,0.62531686,0.66843975,-0.07774146,-0.1477491,0.42495576
WGATAR_1004,0.08470832,0.028452486,-0.21771964,-0.0671334,0.46689045,-0.03730528,-0.2310736,-0.2322249,0.47013235,-0.19021931,0.41903862,-0.094800614,-0.33769935
WGATAR_1005,-0.003477767,-0.08276251,-0.32579806,-0.14461797,-0.05824452,-0.3631294,-0.33105412,-0.27693322,-0.27952695,-0.2715032,0.1326655,-0.04516974,
WGATAR_1006,0.5458298,0.54219306,0.5448957,0.5170298,0.5590799,0.59352416,0.54781795,0.5880751,0.5391416,0.7042331,0.56931335,0.55749166,
WGATAR_1007,0.35873652,-0.20988926,-0.39412916,0.4985211,-0.3772063,-0.24853745,-0.096823014,0.12145101,-0.34088746,-0.12953775,-0.325405,-0.36434087,
WGATAR_1008,0.10490638,-0.0793857,-0.0303272,0.038152814,-0.005066924,0.69324577,-0.25438514,-0.3114782,0.06441948,-0.05401191,-0.09946334,0.11505023,0.29700908
WGATAR_1009,-0.09872034,0.7714955,-0.005263686,0.036670536,0.59058446,-0.23375916,-0.03337884,-0.0015477836,-0.020818979,-0.09164083,-0.16227499,0.61210275,
WGATAR_1010,0.17000672,0.97652066,0.022470057,0.084903,0.513372,0.458857,0.79587084,0.14961049,0.011868,-0.047783524,-0.06311315,0.652859,
WGATAR_1011,0.891274,0.9936941,0.9822659,0.13111839,-0.36709064,0.71705365,0.91592544,0.9432006,0.9686279,0.9136552,0.83402824,0.63376075,
WGATAR_1012,0.9357058,0.99531674,0.973957,0.3653452,-0.35458735,-0.16834015,0.91712797,0.94789875,0.95701396,0.4442543,0.6179818,0.67246234,
WGATAR_1013,0.98289466,0.9942945,0.9763355,0.8718592,-0.40246975,0.64662635,0.92555785,0.9771762,0.97778904,0.9256215,0.8717282,0.66386795,
WGATAR_1014,0.9825735,0.9786973,0.9900056,0.56905216,-0.16437736,0.70161146,0.91721207,0.9819901,0.98048186,0.901932,0.88512146,-0.19104736,
WGATAR_1015,0.427544,0.47488505,-0.048597902,0.099232495,0.17397818,0.3724769,0.38349983,0.31751606,0.029699847,0.2963156,0.019037649,0.61230075,0.61128587
WGATAR_1016,0.8146702,0.83461905,0.7046352,0.8279559,0.6558932,0.8575212,0.77694875,0.6812779,0.4877,0.91389763,0.559693,0.6734057,-0.11064032
WGATAR_1017,0.82576764,0.8487402,0.8146702,0.84376144,0.4939587,0.8997426,0.7789624,0.68116903,0.714326,0.9682386,0.69928545,0.6901362,0.86195093
WGATAR_1018,0.73133147,0.9391303,0.9137724,0.8567158,-0.2913989,0.908422,0.77826285,0.8113375,0.6385674,0.89488244,0.6122645,0.6259371,0.9439796
WGATAR_1019,-0.045856893,-0.023148775,-0.18581972,-0.023442805,0.8204919,0.92187643,-0.063987345,-0.13983205,0.016403586,-0.18954322,-0.04419127,-0.003164947,0.758476
WGATAR_1020,-0.0256688,-0.014216751,0.76515436,0.026961744,-0.4128935,0.94335246,0.14259413,0.21093372,0.82535857,0.63005835,0.83190775,-0.06671485,0.8862188
WGATAR_1021,0.9444042,0.9900286,0.9747888,0.9112825,0.42582658,-0.042260557,0.9650003,0.96668065,0.8860171,0.24856398,0.8197462,0.8542369,-0.11086485
WGATAR_1022,-0.02284351,-0.0039404035,-0.009815127,-0.011462688,0.5835202,0.9429047,-0.015250117,-0.017162085,-0.028180629,-0.009413838,-0.042156547,-0.031370014,-0.08798604
WGATAR_1023,0.9631642,0.9936857,0.97966945,0.87101126,0.35870147,-0.008174717,0.943578,0.95805395,0.9294871,-0.0016615391,0.5815412,0.91681886,0.90130055
WGATAR_1024,0.99644625,0.9997088,0.9939625,0.97929376,0.5771489,-0.0036518872,0.98927927,0.9866099,0.98052984,0.9920099,0.97756875,0.9974648,0.9276221
WGATAR_1025,0.0019182265,-0.016713083,0.0055860877,0.08797926,-0.24282931,0.994928,0.19130152,0.0056971908,-0.00042796135,0.01900971,0.13129964,0.008558571,0.92899454
WGATAR_1026,0.98335767,0.9898541,0.9866169,0.948997,0.5488758,0.00025749207,0.96197474,0.96985173,0.9749089,0.010221332,0.21026781,0.99185336,-0.06898937
WGATAR_1027,0.9487207,0.98702633,0.9700513,0.8593556,0.46163613,0.051427633,0.86010236,0.8971664,0.7981012,0.042447686,0.42665422,0.95321894,0.7627067
WGATAR_1028,0.9769756,0.99979705,0.9536444,0.9724398,-0.12620318,0.77919036,0.98252296,0.9683369,0.9292593,0.83309996,0.92160106,0.95996225,
WGATAR_1029,0.95902526,0.045392632,0.97110534,0.8428407,-0.18655065,0.8070127,0.96117544,0.9617064,0.94608724,0.8610051,0.9397667,-0.056233704,
WGATAR_1030,-0.030047566,0.0012647212,-0.069794625,0.8982213,0.87788844,0.7169403,-0.028375179,-0.03653267,0.73098874,-0.17098922,-0.056919426,-0.034145415,
WGATAR_1031,0.073703706,0.20021126,-0.036959976,0.07159895,0.80746233,-0.09331614,0.0052081347,-0.012091279,-0.049627632,-0.15586194,-0.065107554,0.88751614,
WGATAR_1032,0.37846598,0.97603333,0.7696316,0.7624363,-0.10443151,0.80624807,0.8122256,0.88620484,0.39982745,0.3239749,0.10260001,-0.07234573,0.52719486
WGATAR_1033,0.07878598,0.57291704,-0.029706463,-0.04544556,0.3094063,0.2580304,-0.22635505,0.23701884,-0.04347308,0.20632589,0.016500697,0.3041118,
WGATAR_1034,0.43730858,0.2858039,-0.13430373,-0.048324823,0.4933156,0.018462956,-0.10392186,0.23739061,0.19997326,-0.2661647,0.3392193,0.46422824,
WGATAR_1035,0.37156773,0.42098126,-0.06310627,0.027045757,0.7593744,0.08055536,0.40351218,0.4983136,0.40292576,0.018265925,0.55645025,0.663226,
